[Actuators @ factory.py:85][DEBUG] 2017-10-27 15:47:23,501: Logging to: logs/2017_Oct_27/Actuators/15_47_23.log
[Actuators @ arduino.py:76][INFO] 2017-10-27 15:47:23,810: configuring for the first time. whoiam=naboris actuators
[Actuators @ arduino.py:79][INFO] 2017-10-27 15:47:23,834: Found suitable addresses: '['/dev/ttyUSB0']'
[Actuators @ arduino.py:284][DEBUG] 2017-10-27 15:47:23,838: /dev/ttyUSB0 is ready
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:47:25,430: Checking 'whoareyou' protocol
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:47:26,632: Writing 'whoareyou' again
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:47:27,232: Writing 'whoareyou' again
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:47:27,270: received packet: 'iamnaboris actuators'
[Actuators @ arduino.py:316][DEBUG] 2017-10-27 15:47:27,270: Found ID 'naboris actuators'
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:47:27,271: Checking 'init?' protocol
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:47:27,569: received packet: 'init:24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:338][DEBUG] 2017-10-27 15:47:27,570: sent initialization data: '24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:136][INFO] 2017-10-27 15:47:27,571: address '/dev/ttyUSB0' has ID 'naboris actuators'
[Actuators @ arduino.py:86][INFO] 2017-10-27 15:47:27,572: configuring done. Finding whoiam=naboris actuators
[Actuators @ arduino.py:157][INFO] 2017-10-27 15:47:27,587: Device has started!
[Actuators @ actuators.py:71][INFO] 2017-10-27 15:47:27,596: Number of leds: 24
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:27,621: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:27,720: Write queue not empty
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:47:29,419: [log buffer start]
[DEBUG, 1509133647.6081243]: writing: o000015015015024
[DEBUG, 1509133647.6115181]: writing: x
[DEBUG, 1509133647.6119204]: writing: b50505180
[DEBUG, 1509133647.7137258]: writing: c090090
[DEBUG, 1509133647.7319527]: Bno055Message(t: 1509133647.7408407, pt: 1509133647.7319527, at: 2.242, n: 0, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 12.5625), gyro: (0.0, 0.0022, 0.0011), accel: (-0.63, 0.95, -0.01), linaccel: (-0.02, 0.02, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.7623577]: Bno055Message(t: 1509133651.771168, pt: 1509133651.7623577, at: 6.265, n: 118, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, 0.0, -0.0625), gyro: (-0.0011, 0.0011, -0.0011), accel: (-0.63, 0.97, 9.89), linaccel: (-0.02, 0.03, 0.15), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.7969158]: Bno055Message(t: 1509133651.8029454, pt: 1509133651.7969158, at: 6.299, n: 119, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, 0.0, -0.0625), gyro: (0.0, -0.0022, -0.0011), accel: (-0.63, 0.98, 10.03), linaccel: (-0.02, 0.04, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.8292208]: Bno055Message(t: 1509133651.8387086, pt: 1509133651.8292208, at: 6.333, n: 120, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, 0.0, 13.75), gyro: (-0.0022, -0.0011, -0.0011), accel: (-0.62, 0.96, -0.01), linaccel: (0.0, 0.02, 0.3), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.852976]: Bno055Message(t: 1509133651.8569605, pt: 1509133651.852976, at: 6.367, n: 121, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.375, 15.0625), gyro: (0.0, 0.0022, -0.0022), accel: (-0.62, 0.96, 9.89), linaccel: (-0.01, 0.03, 0.14), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.8970494]: Bno055Message(t: 1509133651.9042728, pt: 1509133651.8970494, at: 6.403, n: 122, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, 0.0, 14.5625), gyro: (-0.0011, -0.0022, 0.0011), accel: (-0.62, 0.96, -0.01), linaccel: (-0.01, 0.03, 0.33), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.930617]: Bno055Message(t: 1509133651.9463518, pt: 1509133651.930617, at: 6.435, n: 123, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, 0.0, -0.0625), gyro: (-0.0011, 0.0033, 0.0011), accel: (-0.62, 0.96, 10.03), linaccel: (-0.01, 0.03, 0.29), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.9631083]: Bno055Message(t: 1509133651.9736085, pt: 1509133651.9631083, at: 6.469, n: 124, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -0.75, 14.25), gyro: (0.0011, 0.0044, 0.0), accel: (-0.61, 0.95, 9.95), linaccel: (0.0, 0.01, 0.2), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.9950848]: Bno055Message(t: 1509133651.996841, pt: 1509133651.9950848, at: 6.504, n: 125, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.75, 14.25), gyro: (0.0022, -0.0011, -0.0011), accel: (-0.62, 0.95, -0.01), linaccel: (-0.02, 0.03, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.0270355]: Bno055Message(t: 1509133652.0326524, pt: 1509133652.0270355, at: 6.537, n: 126, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.75, 14.25), gyro: (0.0011, 0.0022, -0.0011), accel: (-0.63, 0.96, 10.0), linaccel: (-0.02, 0.03, 0.25), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.0591636]: Bno055Message(t: 1509133652.0658715, pt: 1509133652.0591636, at: 6.569, n: 127, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, 0.0, -0.0625), gyro: (0.0011, 0.0033, 0.0), accel: (-0.63, 0.95, 9.9), linaccel: (-0.02, 0.02, 0.16), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.091301]: Bno055Message(t: 1509133652.1021545, pt: 1509133652.091301, at: 6.603, n: 128, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, -1.0625, 13.75), gyro: (0.0011, -0.0011, 0.0), accel: (-0.62, 0.95, -0.01), linaccel: (-0.01, 0.02, 0.33), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.1235101]: Bno055Message(t: 1509133652.130114, pt: 1509133652.1235101, at: 6.637, n: 129, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -1.0625, 13.75), gyro: (0.0011, 0.0011, 0.0011), accel: (-0.62, 0.93, 10.02), linaccel: (-0.01, 0.0, 0.27), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.1672857]: Bno055Message(t: 1509133652.1778038, pt: 1509133652.1672857, at: 6.671, n: 130, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, 0.0, -0.0625), gyro: (0.0, 0.0011, -0.0022), accel: (-0.61, 0.98, -0.01), linaccel: (0.0, 0.04, 0.15), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.199691]: Bno055Message(t: 1509133652.2046938, pt: 1509133652.199691, at: 6.706, n: 131, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -1.0625, 13.375), gyro: (-0.0011, 0.0, 0.0), accel: (-0.62, 0.96, 10.06), linaccel: (-0.01, 0.04, 0.26), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.2318034]: Bno055Message(t: 1509133652.2391694, pt: 1509133652.2318034, at: 6.739, n: 132, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.0625, 13.375), gyro: (0.0022, -0.0011, 0.0011), accel: (-0.61, 0.94, 10.04), linaccel: (0.0, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.2640357]: Bno055Message(t: 1509133652.273148, pt: 1509133652.2640357, at: 6.774, n: 133, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -0.75, 15.0625), gyro: (0.0022, 0.0011, 0.0011), accel: (-0.63, 0.94, -0.01), linaccel: (0.0, 0.01, 0.25), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.297643]: Bno055Message(t: 1509133652.3057356, pt: 1509133652.297643, at: 6.807, n: 134, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -0.75, 13.75), gyro: (0.0, -0.0011, -0.0011), accel: (-0.59, 0.97, 9.97), linaccel: (0.01, 0.03, 0.23), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.3311822]: Bno055Message(t: 1509133652.3385873, pt: 1509133652.3311822, at: 6.841, n: 135, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -0.75, 13.75), gyro: (0.0011, 0.0044, 0.0), accel: (-0.62, 0.97, 10.01), linaccel: (-0.01, 0.03, 0.26), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.36579]: Bno055Message(t: 1509133652.3784182, pt: 1509133652.36579, at: 6.875, n: 136, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -0.75, 14.5625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.62, 0.97, -0.01), linaccel: (-0.03, 0.02, 0.2), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.4034665]: Bno055Message(t: 1509133652.417365, pt: 1509133652.4034665, at: 6.907, n: 137, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -1.0625, 15.0625), gyro: (0.0, 0.0022, 0.0), accel: (-0.61, 0.97, 10.06), linaccel: (0.0, 0.04, 0.32), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.4371903]: Bno055Message(t: 1509133652.44463, pt: 1509133652.4371903, at: 6.943, n: 138, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -1.0625, 15.0625), gyro: (0.0, 0.0022, 0.0), accel: (-0.62, 0.97, 10.03), linaccel: (-0.01, 0.04, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.469665]: Bno055Message(t: 1509133652.4795103, pt: 1509133652.469665, at: 6.977, n: 139, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.75, 14.5625), gyro: (-0.0011, 0.0, 0.0), accel: (-0.61, 0.95, 9.96), linaccel: (0.0, 0.01, 0.22), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.5030017]: Bno055Message(t: 1509133652.5044029, pt: 1509133652.5030017, at: 7.012, n: 140, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.0625, 15.0625), gyro: (-0.0022, 0.0, -0.0011), accel: (-0.62, 0.95, 10.02), linaccel: (-0.01, 0.02, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.535888]: Bno055Message(t: 1509133652.539231, pt: 1509133652.535888, at: 7.046, n: 141, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -1.0625, 15.0625), gyro: (0.0, 0.0033, 0.0011), accel: (-0.62, 0.96, -0.01), linaccel: (-0.02, 0.03, 0.29), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.5800774]: Bno055Message(t: 1509133652.5847478, pt: 1509133652.5800774, at: 7.079, n: 142, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.0625, -2.5625, 14.5625), gyro: (0.0, 0.0, -0.0011), accel: (-0.63, 0.96, 10.0), linaccel: (-0.02, 0.02, 0.25), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.6019154]: Bno055Message(t: 1509133652.6086907, pt: 1509133652.6019154, at: 7.115, n: 143, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -1.875, 14.5625), gyro: (0.0, 0.0022, 0.0), accel: (-0.61, 0.97, -0.01), linaccel: (0.0, 0.03, 0.31), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.6447563]: Bno055Message(t: 1509133652.654767, pt: 1509133652.6447563, at: 7.148, n: 144, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -1.875, 14.5625), gyro: (0.0, 0.0011, 0.0011), accel: (-0.64, 0.98, 10.01), linaccel: (0.0, 0.01, 0.31), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.6766498]: Bno055Message(t: 1509133652.678924, pt: 1509133652.6766498, at: 7.182, n: 145, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -1.0625, 14.25), gyro: (0.0011, 0.0022, -0.0011), accel: (-0.61, 0.95, 9.96), linaccel: (0.0, 0.01, 0.22), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.7086964]: Bno055Message(t: 1509133652.7131233, pt: 1509133652.7086964, at: 7.217, n: 146, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -0.375, 14.5625), gyro: (-0.0022, -0.0011, -0.0011), accel: (-0.61, 0.94, -0.01), linaccel: (-0.01, 0.04, 0.18), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.7403197]: Bno055Message(t: 1509133652.7529626, pt: 1509133652.7403197, at: 7.251, n: 147, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -0.375, 14.5625), gyro: (0.0, 0.0011, 0.0011), accel: (-0.64, 0.97, 10.04), linaccel: (-0.03, 0.03, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.7829058]: Bno055Message(t: 1509133652.790438, pt: 1509133652.7829058, at: 7.286, n: 148, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -1.0625, 14.5625), gyro: (0.0, -0.0033, 0.0), accel: (-0.63, 0.95, -0.01), linaccel: (-0.01, 0.01, 0.27), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.8161135]: Bno055Message(t: 1509133652.8303406, pt: 1509133652.8161135, at: 7.32, n: 149, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.5, 13.75), gyro: (-0.0011, 0.0, 0.0011), accel: (-0.63, 0.94, 9.88), linaccel: (-0.02, 0.0, 0.14), quat: (0.05, -0.0, -0.0, 1.0))
[log buffer end]
[Actuators @ node.py:66][DEBUG] 2017-10-27 15:47:32,832: logging message buffer (len=16639)
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:33,186: Write queue not empty
[Actuators @ arduino.py:185][INFO] 2017-10-27 15:47:33,608: found 87 packets in 3s (avg=29.0 packets/sec). 172 received in total (avg=28.6 packets/sec)
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:33,893: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:34,368: Write queue not empty
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:47:34,614: [log buffer start]
[DEBUG, 1509133652.8495483]: Bno055Message(t: 1509133652.8575613, pt: 1509133652.8495483, at: 7.356, n: 150, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.5, 13.75), gyro: (-0.0011, 0.0033, 0.0), accel: (-0.61, 0.96, -0.01), linaccel: (0.0, 0.02, 0.32), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.8840442]: Bno055Message(t: 1509133652.8958645, pt: 1509133652.8840442, at: 7.39, n: 151, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.0625, -1.0625, 13.375), gyro: (-0.0011, 0.0011, -0.0011), accel: (-0.64, 0.95, 10.02), linaccel: (-0.03, 0.02, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133652.9169023]: Bno055Message(t: 1509133652.9310954, pt: 1509133652.9169023, at: 7.424, n: 152, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 15.0625), gyro: (0.0, 0.0011, 0.0011), accel: (-0.62, 0.95, 9.91), linaccel: (-0.01, 0.01, 0.17), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.949571]: Bno055Message(t: 1509133652.9547596, pt: 1509133652.949571, at: 7.457, n: 153, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.875, -1.0625, 15.375), gyro: (0.0011, -0.0033, -0.0011), accel: (-0.6, 0.96, -0.01), linaccel: (0.0, 0.01, 0.26), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133652.9839525]: Bno055Message(t: 1509133652.989479, pt: 1509133652.9839525, at: 7.49, n: 154, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -1.0625, 15.375), gyro: (-0.0011, 0.0, 0.0), accel: (-0.6, 0.95, 10.03), linaccel: (0.0, 0.01, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.0177555]: Bno055Message(t: 1509133653.0263422, pt: 1509133653.0177555, at: 7.525, n: 155, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -1.0625, 14.5625), gyro: (0.0, 0.0022, -0.0011), accel: (-0.62, 0.96, -0.01), linaccel: (-0.01, 0.02, 0.17), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.0531209]: Bno055Message(t: 1509133653.0630596, pt: 1509133653.0531209, at: 7.56, n: 156, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.75, 14.25), gyro: (-0.0022, 0.0, -0.0011), accel: (-0.62, 0.96, 10.07), linaccel: (-0.01, 0.02, 0.33), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.087939]: Bno055Message(t: 1509133653.1080823, pt: 1509133653.087939, at: 7.593, n: 157, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.75, 14.25), gyro: (-0.0022, 0.0, 0.0), accel: (-0.61, 0.95, 10.03), linaccel: (0.0, 0.01, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.121964]: Bno055Message(t: 1509133653.13252, pt: 1509133653.121964, at: 7.627, n: 158, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -2.25, 14.5625), gyro: (0.0, 0.0011, 0.0022), accel: (-0.63, 0.99, -0.01), linaccel: (-0.01, 0.0, 0.21), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.1543822]: Bno055Message(t: 1509133653.1563096, pt: 1509133653.1543822, at: 7.661, n: 159, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -1.875, 14.25), gyro: (-0.0011, -0.0011, -0.0022), accel: (-0.62, 0.96, 10.06), linaccel: (-0.01, 0.03, 0.31), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.1832108]: writing: p1090150000
[DEBUG, 1509133653.197954]: Bno055Message(t: 1509133653.2062745, pt: 1509133653.197954, at: 7.697, n: 160, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -1.875, 14.25), gyro: (0.0, 0.0011, 0.0), accel: (-0.63, 0.95, 10.05), linaccel: (-0.02, 0.02, 0.3), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.2198303]: Bno055Message(t: 1509133653.2257745, pt: 1509133653.2198303, at: 7.731, n: 161, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 15.0625), gyro: (0.0, 0.0022, 0.0), accel: (-0.63, 0.95, 9.94), linaccel: (-0.02, 0.02, 0.2), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.2636006]: Bno055Message(t: 1509133653.2659397, pt: 1509133653.2636006, at: 7.766, n: 162, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, -0.75, 14.5625), gyro: (-0.0011, 0.0, -0.0022), accel: (-0.62, 0.97, -0.01), linaccel: (-0.01, 0.04, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.2965374]: Bno055Message(t: 1509133653.3054886, pt: 1509133653.2965374, at: 7.805, n: 163, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -0.75, 14.5625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.62, 0.95, -0.01), linaccel: (-0.01, 0.01, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.3409002]: Bno055Message(t: 1509133653.3423045, pt: 1509133653.3409002, at: 7.845, n: 164, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -1.0625, 15.0625), gyro: (-0.01, 0.0133, 0.0044), accel: (-0.7, 0.86, 9.95), linaccel: (-0.09, -0.06, 0.21), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.3840349]: Bno055Message(t: 1509133653.3874009, pt: 1509133653.3840349, at: 7.884, n: 165, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.5, 16.6875), gyro: (0.0078, -0.0189, -0.0278), accel: (-0.57, 1.09, 9.9), linaccel: (0.02, 0.15, 0.15), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133653.4171178]: Bno055Message(t: 1509133653.4451272, pt: 1509133653.4171178, at: 7.924, n: 166, euler: (-0.09599310885968812, -0.05999569303730508, 0.00545415391248228), mag: (-10.75, -4.0625, -0.0625), gyro: (0.0467, -0.0011, -0.0011), accel: (-0.12, 1.32, 9.77), linaccel: (0.46, 0.37, 0.03), quat: (0.05, 0.03, -0.0, 1.0))
[DEBUG, 1509133653.4614913]: Bno055Message(t: 1509133653.4649336, pt: 1509133653.4614913, at: 7.963, n: 167, euler: (-0.09599310885968812, -0.05999569303730508, 0.013089969389957472), mag: (-8.0625, -2.5, 16.0625), gyro: (0.0478, -0.0078, -0.16), accel: (-1.35, 1.75, 9.66), linaccel: (-0.75, 0.8, -0.07), quat: (0.05, 0.03, -0.01, 1.0))
[DEBUG, 1509133653.4952505]: Bno055Message(t: 1509133653.4982688, pt: 1509133653.4952505, at: 8.001, n: 168, euler: (-0.001090830782496456, -0.001090830782496456, 0.018544123302439753), mag: (-8.0625, -2.5, 16.0625), gyro: (0.0, -0.1067, -0.1611), accel: (-0.44, 2.16, 9.96), linaccel: (0.27, 1.2, 0.08), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.5299115]: Bno055Message(t: 1509133653.5463717, pt: 1509133653.5299115, at: 8.038, n: 169, euler: (-0.001090830782496456, -0.001090830782496456, 0.025089107997418487), mag: (-9.25, -4.375, -0.0625), gyro: (-0.0844, 0.0533, -0.2389), accel: (-0.88, -0.01, -0.01), linaccel: (-0.29, 1.11, -0.01), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.573805]: Bno055Message(t: 1509133653.5833848, pt: 1509133653.573805, at: 8.076, n: 170, euler: (-0.001090830782496456, -0.001090830782496456, 0.04145156973486533), mag: (-11.875, -14.1875, -0.0625), gyro: (0.14, 0.2322, -0.4578), accel: (0.51, 3.44, 12.04), linaccel: (1.17, -0.01, -0.01), quat: (0.05, 0.03, -0.02, 1.0))
[DEBUG, 1509133653.60745]: Bno055Message(t: 1509133653.6156776, pt: 1509133653.60745, at: 8.115, n: 171, euler: (-0.09272061651219876, -0.06544984694978735, 0.04908738521234052), mag: (-9.875, -7.5625, 21.0625), gyro: (-0.1522, -0.1711, -0.1111), accel: (-0.65, 0.87, 7.52), linaccel: (-0.01, -0.04, -2.21), quat: (0.05, 0.03, -0.02, 1.0))
[DEBUG, 1509133653.6410692]: Bno055Message(t: 1509133653.6535575, pt: 1509133653.6410692, at: 8.153, n: 172, euler: (-0.09599310885968812, -0.05999569303730508, 0.04581489286485115), mag: (-9.875, -7.5625, 21.0625), gyro: (-0.0044, -0.1667, -0.0544), accel: (0.2, 2.22, 10.8), linaccel: (0.48, 0.98, 0.13), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.6847186]: Bno055Message(t: 1509133653.6912894, pt: 1509133653.6847186, at: 8.19, n: 173, euler: (-0.001090830782496456, -0.001090830782496456, 0.05345070834232634), mag: (-9.6875, -7.875, 19.25), gyro: (0.0289, 0.1056, -0.19), accel: (-1.41, 3.26, -0.01), linaccel: (0.19, -1.29, -1.52), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.7279558]: Bno055Message(t: 1509133653.739866, pt: 1509133653.7279558, at: 8.228, n: 174, euler: (-0.001090830782496456, -0.001090830782496456, 0.06872233929727672), mag: (-11.375, -9.0625, 21.25), gyro: (0.2033, 0.1533, -0.34), accel: (-4.41, 1.4, 15.81), linaccel: (-3.72, 0.46, 6.07), quat: (0.05, 0.03, -0.03, 1.0))
[DEBUG, 1509133653.7603068]: Bno055Message(t: 1509133653.7657552, pt: 1509133653.7603068, at: 8.268, n: 175, euler: (-0.10035643198967395, -0.05999569303730508, 0.07308566242726255), mag: (-9.0, -6.5625, 19.0625), gyro: (-0.0278, -0.1633, -0.07), accel: (-0.9, -0.01, -0.01), linaccel: (-0.32, 1.64, 0.02), quat: (0.05, 0.03, -0.04, 1.0))
[DEBUG, 1509133653.7930233]: Bno055Message(t: 1509133653.801454, pt: 1509133653.7930233, at: 8.306, n: 176, euler: (-0.09708393964218458, -0.06217735460229799, 0.07963064712224129), mag: (-9.0, -6.5625, 19.0625), gyro: (-0.17, 0.1433, -0.1967), accel: (-0.93, 1.0, 9.83), linaccel: (-0.32, 0.05, 0.09), quat: (0.05, 0.03, -0.04, 1.0))
[DEBUG, 1509133653.8361933]: Bno055Message(t: 1509133653.8416855, pt: 1509133653.8361933, at: 8.343, n: 177, euler: (-0.09490227807719166, -0.05890486225480862, 0.07853981633974483), mag: (-10.5, -5.0625, 20.5625), gyro: (-0.0022, -0.1, -0.0011), accel: (-0.55, 0.73, 9.7), linaccel: (2.41, -3.15, 3.63), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133653.863832]: writing: p1090154000
[DEBUG, 1509133653.8798132]: writing: h
[DEBUG, 1509133653.8810546]: Bno055Message(t: 1509133653.89317, pt: 1509133653.8810546, at: 8.382, n: 178, euler: (-0.001090830782496456, -0.001090830782496456, 0.07635815477475191), mag: (-9.6875, -6.0625, 21.1875), gyro: (0.2044, -0.0011, -0.0011), accel: (0.76, 0.19, 7.8), linaccel: (-0.96, 1.13, 1.02), quat: (0.05, -0.0, -0.0, 1.0))
