[PiCamera @ factory.py:85][DEBUG] 2017-10-27 15:49:00,785: Logging to: logs/2017_Oct_27/PiCamera/15_49_00.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 15:49:00,827: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 15:49:01,094: PiCamera initialized: <picamera.camera.PiCamera object at 0x6fec1ac0>
[PiCamera @ picamera.py:137][INFO] 2017-10-27 15:49:01,095: Warming up camera
[PiCamera @ picamera.py:91][INFO] 2017-10-27 15:49:03,125: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/15_49_00.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 15:49:13,284: [log buffer start]
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,225: ISO File Writing: |================    | (82/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,226: ISO File Writing: |================    | (83/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,227: ISO File Writing: |================    | (84/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,227: ISO File Writing: |=================   | (85/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,228: ISO File Writing: |=================   | (86/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,229: ISO File Writing: |=================   | (87/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,229: ISO File Writing: |=================   | (88/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,230: ISO File Writing: |=================   | (89/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,230: ISO File Writing: |==================  | (90/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,231: ISO File Writing: |==================  | (91/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,231: ISO File Writing: |==================  | (92/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,232: ISO File Writing: |==================  | (93/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,233: ISO File Writing: |==================  | (94/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,233: ISO File Writing: |=================== | (95/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,234: ISO File Writing: |=================== | (96/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,234: ISO File Writing: |=================== | (97/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,235: ISO File Writing: |=================== | (98/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,235: ISO File Writing: |=================== | (99/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,236: 
[PiCamera @ picamera.py:189][DEBUG] 2017-10-27 15:49:21,239: Conversion complete! Removing temp file: 'videos/2017_Oct_27/NaborisOrchestrator/15_49_00.mp4.h264'
[PiCamera @ picamera.py:194][INFO] 2017-10-27 15:49:21,240: Wrote video to 'videos/2017_Oct_27/NaborisOrchestrator/15_49_00.mp4.h264'
