[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,933: ISO File Writing: |============        | (64/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,933: ISO File Writing: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,934: ISO File Writing: |=============       | (66/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,936: ISO File Writing: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,937: ISO File Writing: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,938: ISO File Writing: |=============       | (69/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,939: ISO File Writing: |==============      | (70/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,940: ISO File Writing: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,941: ISO File Writing: |==============      | (72/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,941: ISO File Writing: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,942: ISO File Writing: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,948: ISO File Writing: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,954: ISO File Writing: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,955: ISO File Writing: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,955: ISO File Writing: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,956: ISO File Writing: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,957: ISO File Writing: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,959: ISO File Writing: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,960: ISO File Writing: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,961: ISO File Writing: |================    | (83/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,966: ISO File Writing: |================    | (84/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,967: ISO File Writing: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,968: ISO File Writing: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,969: ISO File Writing: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,969: ISO File Writing: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,970: ISO File Writing: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,970: ISO File Writing: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,971: ISO File Writing: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,972: ISO File Writing: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,973: ISO File Writing: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,973: ISO File Writing: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,974: ISO File Writing: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,975: ISO File Writing: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,975: ISO File Writing: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,976: ISO File Writing: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,977: ISO File Writing: |=================== | (99/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:55,978: 
[PiCamera @ picamera.py:181][DEBUG] 2017-10-27 00:20:55,980: Conversion complete! Removing temp file: 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-3.mp4.h264'
[PiCamera @ picamera.py:186][INFO] 2017-10-27 00:20:55,985: Wrote video to 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-3.mp4.h264'
[PiCamera @ picamera.py:83][INFO] 2017-10-27 00:20:58,871: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-4.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:59,746: [log buffer start]
[DEBUG, 1509078052.336959]: PiCamera image received: ImageMessage(t=1509078052.3369484, n=7)
[DEBUG, 1509078052.369175]: PiCamera image received: ImageMessage(t=1509078052.3691635, n=8)
[DEBUG, 1509078052.4010258]: PiCamera image received: ImageMessage(t=1509078052.4010153, n=9)
[DEBUG, 1509078052.4339466]: PiCamera image received: ImageMessage(t=1509078052.433936, n=10)
[DEBUG, 1509078052.4660735]: PiCamera image received: ImageMessage(t=1509078052.4660618, n=11)
[DEBUG, 1509078052.49889]: PiCamera image received: ImageMessage(t=1509078052.49888, n=12)
[DEBUG, 1509078052.5313575]: PiCamera image received: ImageMessage(t=1509078052.5313458, n=13)
[DEBUG, 1509078052.5634553]: PiCamera image received: ImageMessage(t=1509078052.563444, n=14)
[DEBUG, 1509078052.596847]: PiCamera image received: ImageMessage(t=1509078052.596834, n=15)
[DEBUG, 1509078052.6290839]: PiCamera image received: ImageMessage(t=1509078052.6290715, n=16)
[DEBUG, 1509078052.6690795]: PiCamera image received: ImageMessage(t=1509078052.6690705, n=17)
[DEBUG, 1509078052.701966]: PiCamera image received: ImageMessage(t=1509078052.7019544, n=19)
[DEBUG, 1509078052.734169]: PiCamera image received: ImageMessage(t=1509078052.7341578, n=20)
[DEBUG, 1509078052.7681847]: PiCamera image received: ImageMessage(t=1509078052.7681754, n=21)
[DEBUG, 1509078052.8007944]: PiCamera image received: ImageMessage(t=1509078052.8007832, n=22)
[DEBUG, 1509078052.8330846]: PiCamera image received: ImageMessage(t=1509078052.8330727, n=23)
[DEBUG, 1509078052.8671963]: PiCamera image received: ImageMessage(t=1509078052.8671803, n=24)
[DEBUG, 1509078052.9001465]: PiCamera image received: ImageMessage(t=1509078052.9001293, n=25)
[DEBUG, 1509078052.9331548]: PiCamera image received: ImageMessage(t=1509078052.9331365, n=26)
[DEBUG, 1509078053.003928]: PiCamera image received: ImageMessage(t=1509078053.0039103, n=27)
[DEBUG, 1509078053.0698647]: PiCamera image received: ImageMessage(t=1509078053.0698528, n=28)
[DEBUG, 1509078053.1052828]: PiCamera image received: ImageMessage(t=1509078053.1052723, n=29)
[DEBUG, 1509078053.137658]: PiCamera image received: ImageMessage(t=1509078053.1376479, n=31)
[DEBUG, 1509078053.205525]: PiCamera image received: ImageMessage(t=1509078053.2055142, n=33)
[DEBUG, 1509078053.2377203]: PiCamera image received: ImageMessage(t=1509078053.23771, n=34)
[DEBUG, 1509078053.270428]: PiCamera image received: ImageMessage(t=1509078053.2704177, n=35)
[DEBUG, 1509078053.3032792]: PiCamera image received: ImageMessage(t=1509078053.303267, n=36)
[DEBUG, 1509078053.3354611]: PiCamera image received: ImageMessage(t=1509078053.3354487, n=37)
[DEBUG, 1509078053.3678768]: PiCamera image received: ImageMessage(t=1509078053.3678641, n=38)
[DEBUG, 1509078053.4005]: PiCamera image received: ImageMessage(t=1509078053.4004893, n=39)
[DEBUG, 1509078053.4327826]: PiCamera image received: ImageMessage(t=1509078053.4327722, n=40)
[DEBUG, 1509078053.4656184]: PiCamera image received: ImageMessage(t=1509078053.4656045, n=41)
[DEBUG, 1509078053.4978204]: PiCamera image received: ImageMessage(t=1509078053.4978018, n=42)
[DEBUG, 1509078053.5327752]: PiCamera image received: ImageMessage(t=1509078053.5327544, n=43)
[DEBUG, 1509078053.6037815]: PiCamera image received: ImageMessage(t=1509078053.6037629, n=44)
[DEBUG, 1509078053.6440656]: PiCamera image received: ImageMessage(t=1509078053.644047, n=45)
[DEBUG, 1509078053.6774876]: PiCamera image received: ImageMessage(t=1509078053.6774707, n=46)
[DEBUG, 1509078053.7126331]: PiCamera image received: ImageMessage(t=1509078053.7126143, n=47)
[DEBUG, 1509078053.7454512]: PiCamera image received: ImageMessage(t=1509078053.7454355, n=48)
[DEBUG, 1509078053.8110178]: PiCamera image received: ImageMessage(t=1509078053.8109972, n=49)
[DEBUG, 1509078053.8469906]: PiCamera image received: ImageMessage(t=1509078053.8469732, n=50)
[DEBUG, 1509078053.9142642]: PiCamera image received: ImageMessage(t=1509078053.9142466, n=51)
[DEBUG, 1509078053.9486032]: PiCamera image received: ImageMessage(t=1509078053.9485862, n=52)
[DEBUG, 1509078054.0182912]: PiCamera image received: ImageMessage(t=1509078054.0182748, n=53)
[DEBUG, 1509078054.0520642]: PiCamera image received: ImageMessage(t=1509078054.0520463, n=54)
[DEBUG, 1509078054.1222932]: PiCamera image received: ImageMessage(t=1509078054.122275, n=55)
[DEBUG, 1509078054.1583252]: PiCamera image received: ImageMessage(t=1509078054.1583078, n=56)
[DEBUG, 1509078054.2240717]: PiCamera image received: ImageMessage(t=1509078054.2240493, n=57)
[DEBUG, 1509078054.2572465]: PiCamera image received: ImageMessage(t=1509078054.2572277, n=58)
[DEBUG, 1509078054.2906618]: PiCamera image received: ImageMessage(t=1509078054.290645, n=59)
[DEBUG, 1509078054.3632238]: PiCamera image received: ImageMessage(t=1509078054.363206, n=60)
[DEBUG, 1509078054.4289184]: PiCamera image received: ImageMessage(t=1509078054.4288993, n=61)
[DEBUG, 1509078054.4936726]: PiCamera image received: ImageMessage(t=1509078054.493656, n=62)
[DEBUG, 1509078054.5267098]: PiCamera image received: ImageMessage(t=1509078054.526692, n=63)
[DEBUG, 1509078054.560695]: PiCamera image received: ImageMessage(t=1509078054.5606713, n=64)
[DEBUG, 1509078054.6264598]: PiCamera image received: ImageMessage(t=1509078054.626442, n=65)
[DEBUG, 1509078054.6623883]: PiCamera image received: ImageMessage(t=1509078054.6623719, n=66)
[DEBUG, 1509078054.7276077]: PiCamera image received: ImageMessage(t=1509078054.7275894, n=67)
[DEBUG, 1509078054.7688086]: PiCamera image received: ImageMessage(t=1509078054.7687912, n=68)
[DEBUG, 1509078054.8028185]: PiCamera image received: ImageMessage(t=1509078054.8028007, n=69)
[DEBUG, 1509078054.8351815]: PiCamera image received: ImageMessage(t=1509078054.8351643, n=70)
[DEBUG, 1509078054.8678184]: PiCamera image received: ImageMessage(t=1509078054.8677993, n=71)
[DEBUG, 1509078054.900828]: PiCamera image received: ImageMessage(t=1509078054.9008105, n=72)
[DEBUG, 1509078054.9332728]: PiCamera image received: ImageMessage(t=1509078054.9332552, n=73)
[DEBUG, 1509078054.9654706]: PiCamera image received: ImageMessage(t=1509078054.965454, n=74)
[DEBUG, 1509078054.997585]: PiCamera image received: ImageMessage(t=1509078054.9975665, n=75)
[DEBUG, 1509078055.066724]: PiCamera image received: ImageMessage(t=1509078055.0667067, n=76)
[DEBUG, 1509078055.1313298]: PiCamera image received: ImageMessage(t=1509078055.1313107, n=77)
[DEBUG, 1509078055.1654406]: PiCamera image received: ImageMessage(t=1509078055.165423, n=78)
[DEBUG, 1509078055.2386546]: PiCamera image received: ImageMessage(t=1509078055.238638, n=79)
[DEBUG, 1509078055.2715979]: PiCamera image received: ImageMessage(t=1509078055.2715805, n=80)
[DEBUG, 1509078055.3359396]: PiCamera image received: ImageMessage(t=1509078055.3359222, n=81)
[DEBUG, 1509078055.368778]: PiCamera image received: ImageMessage(t=1509078055.3687615, n=82)
[DEBUG, 1509078055.401221]: PiCamera image received: ImageMessage(t=1509078055.4012036, n=83)
[DEBUG, 1509078055.471792]: PiCamera image received: ImageMessage(t=1509078055.4717755, n=84)
[DEBUG, 1509078055.5043244]: PiCamera image received: ImageMessage(t=1509078055.504307, n=85)
[DEBUG, 1509078055.5714233]: PiCamera image received: ImageMessage(t=1509078055.5714035, n=86)
[DEBUG, 1509078055.608962]: PiCamera image received: ImageMessage(t=1509078055.608946, n=87)
[DEBUG, 1509078055.6930768]: PiCamera image received: ImageMessage(t=1509078055.6930516, n=88)
[DEBUG, 1509078055.7263536]: PiCamera image received: ImageMessage(t=1509078055.7263336, n=89)
[DEBUG, 1509078055.7620654]: PiCamera image received: ImageMessage(t=1509078055.762047, n=90)
[DEBUG, 1509078055.870029]: PiCamera image received: ImageMessage(t=1509078055.870012, n=91)
[DEBUG, 1509078055.903041]: PiCamera image received: ImageMessage(t=1509078055.9030223, n=92)
[DEBUG, 1509078055.9679136]: PiCamera image received: ImageMessage(t=1509078055.9678965, n=93)
[DEBUG, 1509078056.035448]: PiCamera image received: ImageMessage(t=1509078056.0354288, n=94)
[DEBUG, 1509078056.1381242]: PiCamera image received: ImageMessage(t=1509078056.138106, n=95)
[DEBUG, 1509078056.1774194]: PiCamera image received: ImageMessage(t=1509078056.1773973, n=96)
[DEBUG, 1509078056.2105932]: PiCamera image received: ImageMessage(t=1509078056.21057, n=97)
[DEBUG, 1509078056.2761357]: PiCamera image received: ImageMessage(t=1509078056.2761176, n=98)
[DEBUG, 1509078056.34227]: PiCamera image received: ImageMessage(t=1509078056.342251, n=99)
[DEBUG, 1509078056.4079757]: PiCamera image received: ImageMessage(t=1509078056.407958, n=100)
[DEBUG, 1509078056.506721]: PiCamera image received: ImageMessage(t=1509078056.5067027, n=101)
[DEBUG, 1509078056.606705]: PiCamera image received: ImageMessage(t=1509078056.6066864, n=102)
[DEBUG, 1509078056.6445596]: PiCamera image received: ImageMessage(t=1509078056.6445415, n=103)
[DEBUG, 1509078056.6827307]: PiCamera image received: ImageMessage(t=1509078056.6827137, n=104)
[DEBUG, 1509078056.7157261]: PiCamera image received: ImageMessage(t=1509078056.7157083, n=105)
[DEBUG, 1509078056.8132322]: PiCamera image received: ImageMessage(t=1509078056.8132153, n=106)
[DEBUG, 1509078056.8458245]: PiCamera image received: ImageMessage(t=1509078056.845807, n=107)
[DEBUG, 1509078056.878528]: PiCamera image received: ImageMessage(t=1509078056.8785093, n=108)
[DEBUG, 1509078056.911712]: PiCamera image received: ImageMessage(t=1509078056.9116917, n=109)
[DEBUG, 1509078057.0159378]: PiCamera image received: ImageMessage(t=1509078057.0159204, n=110)
[DEBUG, 1509078057.0489178]: PiCamera image received: ImageMessage(t=1509078057.0488997, n=112)
[DEBUG, 1509078057.1167653]: PiCamera image received: ImageMessage(t=1509078057.116746, n=113)
[DEBUG, 1509078057.1497328]: PiCamera image received: ImageMessage(t=1509078057.1497145, n=114)
[DEBUG, 1509078057.2153137]: PiCamera image received: ImageMessage(t=1509078057.215295, n=115)
[DEBUG, 1509078057.249051]: PiCamera image received: ImageMessage(t=1509078057.2490327, n=116)
[DEBUG, 1509078057.2824404]: PiCamera image received: ImageMessage(t=1509078057.2824223, n=117)
[DEBUG, 1509078057.448]: PiCamera image received: ImageMessage(t=1509078057.447982, n=118)
[DEBUG, 1509078057.4838471]: PiCamera image received: ImageMessage(t=1509078057.4838295, n=119)
[DEBUG, 1509078057.5202417]: PiCamera image received: ImageMessage(t=1509078057.520224, n=120)
[DEBUG, 1509078057.5525184]: PiCamera image received: ImageMessage(t=1509078057.5525002, n=121)
[DEBUG, 1509078057.6184068]: PiCamera image received: ImageMessage(t=1509078057.618396, n=122)
[DEBUG, 1509078057.650565]: PiCamera image received: ImageMessage(t=1509078057.6505542, n=123)
[DEBUG, 1509078057.6825347]: PiCamera image received: ImageMessage(t=1509078057.6825244, n=124)
[DEBUG, 1509078057.714723]: PiCamera image received: ImageMessage(t=1509078057.7147126, n=125)
[DEBUG, 1509078057.7472708]: PiCamera image received: ImageMessage(t=1509078057.7472603, n=126)
[DEBUG, 1509078057.7795131]: PiCamera image received: ImageMessage(t=1509078057.7795026, n=127)
[DEBUG, 1509078057.811673]: PiCamera image received: ImageMessage(t=1509078057.8116624, n=128)
[DEBUG, 1509078057.8440897]: PiCamera image received: ImageMessage(t=1509078057.8440757, n=129)
[DEBUG, 1509078057.8760421]: PiCamera image received: ImageMessage(t=1509078057.8760312, n=130)
[DEBUG, 1509078057.9078922]: PiCamera image received: ImageMessage(t=1509078057.907882, n=131)
[DEBUG, 1509078057.939941]: PiCamera image received: ImageMessage(t=1509078057.9399302, n=132)
[DEBUG, 1509078057.9716423]: PiCamera image received: ImageMessage(t=1509078057.9716327, n=133)
[DEBUG, 1509078058.0072217]: PiCamera image received: ImageMessage(t=1509078058.0072114, n=134)
[DEBUG, 1509078058.03985]: PiCamera image received: ImageMessage(t=1509078058.0398388, n=135)
[DEBUG, 1509078058.074252]: PiCamera image received: ImageMessage(t=1509078058.0742419, n=136)
[DEBUG, 1509078058.107566]: PiCamera image received: ImageMessage(t=1509078058.1075552, n=138)
[DEBUG, 1509078058.1403208]: PiCamera image received: ImageMessage(t=1509078058.1403115, n=139)
[DEBUG, 1509078058.1742272]: PiCamera image received: ImageMessage(t=1509078058.174217, n=140)
[DEBUG, 1509078058.2069254]: PiCamera image received: ImageMessage(t=1509078058.206915, n=141)
[DEBUG, 1509078058.2393732]: PiCamera image received: ImageMessage(t=1509078058.2393615, n=142)
[DEBUG, 1509078058.271785]: PiCamera image received: ImageMessage(t=1509078058.271776, n=143)
[DEBUG, 1509078058.3044736]: PiCamera image received: ImageMessage(t=1509078058.3044565, n=144)
[DEBUG, 1509078058.3391976]: PiCamera image received: ImageMessage(t=1509078058.3391805, n=145)
[DEBUG, 1509078058.3733993]: PiCamera image received: ImageMessage(t=1509078058.3733828, n=146)
[DEBUG, 1509078058.4063008]: PiCamera image received: ImageMessage(t=1509078058.4062903, n=147)
[DEBUG, 1509078058.4384627]: PiCamera image received: ImageMessage(t=1509078058.4384518, n=148)
[DEBUG, 1509078058.4705899]: PiCamera image received: ImageMessage(t=1509078058.470579, n=149)
[DEBUG, 1509078058.5073254]: PiCamera image received: ImageMessage(t=1509078058.5073147, n=150)
[DEBUG, 1509078058.5440054]: PiCamera image received: ImageMessage(t=1509078058.5439942, n=151)
[DEBUG, 1509078058.5763195]: PiCamera image received: ImageMessage(t=1509078058.5763092, n=153)
[DEBUG, 1509078058.6089568]: PiCamera image received: ImageMessage(t=1509078058.608947, n=154)
[DEBUG, 1509078058.6414487]: PiCamera image received: ImageMessage(t=1509078058.6414382, n=155)
[DEBUG, 1509078058.6734233]: PiCamera image received: ImageMessage(t=1509078058.6734133, n=156)
[DEBUG, 1509078058.7054422]: PiCamera image received: ImageMessage(t=1509078058.7054322, n=157)
[DEBUG, 1509078058.7379417]: PiCamera image received: ImageMessage(t=1509078058.737931, n=158)
[DEBUG, 1509078058.7697825]: PiCamera image received: ImageMessage(t=1509078058.7697728, n=159)
[DEBUG, 1509078058.8021266]: PiCamera image received: ImageMessage(t=1509078058.802115, n=160)
[DEBUG, 1509078058.8349962]: PiCamera image received: ImageMessage(t=1509078058.8349853, n=161)
[DEBUG, 1509078058.8711963]: PiCamera image received: ImageMessage(t=1509078058.8711872, n=0)
[DEBUG, 1509078058.905003]: PiCamera image received: ImageMessage(t=1509078058.9049938, n=1)
[DEBUG, 1509078058.9692094]: PiCamera image received: ImageMessage(t=1509078058.9691992, n=2)
[DEBUG, 1509078059.0030653]: PiCamera image received: ImageMessage(t=1509078059.0030546, n=3)
[DEBUG, 1509078059.0353174]: PiCamera image received: ImageMessage(t=1509078059.035308, n=4)
[DEBUG, 1509078059.0721717]: PiCamera image received: ImageMessage(t=1509078059.0721612, n=5)
[DEBUG, 1509078059.1115208]: PiCamera image received: ImageMessage(t=1509078059.1115043, n=6)
[DEBUG, 1509078059.1457381]: PiCamera image received: ImageMessage(t=1509078059.1457214, n=8)
[DEBUG, 1509078059.217407]: PiCamera image received: ImageMessage(t=1509078059.2173963, n=9)
[DEBUG, 1509078059.2494285]: PiCamera image received: ImageMessage(t=1509078059.2494173, n=10)
[DEBUG, 1509078059.2814677]: PiCamera image received: ImageMessage(t=1509078059.2814543, n=11)
[DEBUG, 1509078059.3144653]: PiCamera image received: ImageMessage(t=1509078059.3144543, n=12)
[DEBUG, 1509078059.3464925]: PiCamera image received: ImageMessage(t=1509078059.346481, n=13)
[DEBUG, 1509078059.3790572]: PiCamera image received: ImageMessage(t=1509078059.3790472, n=14)
[DEBUG, 1509078059.4188967]: PiCamera image received: ImageMessage(t=1509078059.4188871, n=15)
[DEBUG, 1509078059.4512298]: PiCamera image received: ImageMessage(t=1509078059.4512196, n=17)
[DEBUG, 1509078059.5157793]: PiCamera image received: ImageMessage(t=1509078059.5157692, n=19)
[DEBUG, 1509078059.5480268]: PiCamera image received: ImageMessage(t=1509078059.5480175, n=20)
[DEBUG, 1509078059.5801156]: PiCamera image received: ImageMessage(t=1509078059.5801053, n=21)
[DEBUG, 1509078059.6127074]: PiCamera image received: ImageMessage(t=1509078059.6126964, n=22)
[DEBUG, 1509078059.6452982]: PiCamera image received: ImageMessage(t=1509078059.6452785, n=23)
[DEBUG, 1509078059.6780841]: PiCamera image received: ImageMessage(t=1509078059.6780405, n=24)
[DEBUG, 1509078059.7114115]: PiCamera image received: ImageMessage(t=1509078059.7113953, n=25)
[DEBUG, 1509078059.7458105]: PiCamera image received: ImageMessage(t=1509078059.7457926, n=26)
[log buffer end]
[PiCamera @ node.py:66][DEBUG] 2017-10-27 00:20:59,747: logging message buffer (len=16427)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,092: AVC-H264 import - frame size 640 x 480 at 25.000 FPS
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,095: Importing AVC-H264: |                    | (01/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,097: Importing AVC-H264: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,099: Importing AVC-H264: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,101: Importing AVC-H264: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,102: Importing AVC-H264: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,105: Importing AVC-H264: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,107: Importing AVC-H264: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,109: Importing AVC-H264: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,112: Importing AVC-H264: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,113: Importing AVC-H264: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,114: Importing AVC-H264: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,116: Importing AVC-H264: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,117: Importing AVC-H264: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,118: Importing AVC-H264: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,119: Importing AVC-H264: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,120: Importing AVC-H264: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,121: Importing AVC-H264: |===                 | (18/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,121: Importing AVC-H264: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,122: Importing AVC-H264: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,129: Importing AVC-H264: |====                | (23/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,130: Importing AVC-H264: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,131: Importing AVC-H264: |=====               | (25/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,132: Importing AVC-H264: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,133: Importing AVC-H264: |=====               | (28/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,134: Importing AVC-H264: |=====               | (29/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,145: Importing AVC-H264: |======              | (30/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,147: Importing AVC-H264: |======              | (32/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,154: Importing AVC-H264: |======              | (33/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,157: Importing AVC-H264: |=======             | (35/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,158: Importing AVC-H264: |=======             | (37/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,159: Importing AVC-H264: |=======             | (39/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,159: Importing AVC-H264: |========            | (41/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,160: Importing AVC-H264: |========            | (42/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,160: Importing AVC-H264: |========            | (44/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,161: Importing AVC-H264: |=========           | (46/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,162: Importing AVC-H264: |=========           | (48/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,162: Importing AVC-H264: |=========           | (49/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,163: Importing AVC-H264: |==========          | (51/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,164: Importing AVC-H264: |==========          | (53/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,165: Importing AVC-H264: |===========         | (55/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,166: Importing AVC-H264: |===========         | (57/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,168: Importing AVC-H264: |===========         | (58/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,170: Importing AVC-H264: |============        | (60/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,170: Importing AVC-H264: |============        | (62/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,171: Importing AVC-H264: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,172: Importing AVC-H264: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,174: Importing AVC-H264: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:02,175: Importing AVC-H264: |==============      | (70/100)
