[PiCamera @ factory.py:85][DEBUG] 2017-10-27 15:49:28,257: Logging to: logs/2017_Oct_27/PiCamera/15_49_28.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 15:49:28,299: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 15:49:28,566: PiCamera initialized: <picamera.camera.PiCamera object at 0x6feb2ac0>
[PiCamera @ picamera.py:137][INFO] 2017-10-27 15:49:28,567: Warming up camera
[PiCamera @ picamera.py:91][INFO] 2017-10-27 15:49:30,597: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/15_49_28.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 15:49:40,523: [log buffer start]
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,076: Importing AVC-H264: |===============     | (78/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,078: Importing AVC-H264: |===============     | (79/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,079: Importing AVC-H264: |================    | (80/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,082: Importing AVC-H264: |================    | (81/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,085: Importing AVC-H264: |================    | (82/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,087: Importing AVC-H264: |================    | (83/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,088: Importing AVC-H264: |================    | (84/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,091: Importing AVC-H264: |=================   | (85/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,097: Importing AVC-H264: |=================   | (86/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,100: Importing AVC-H264: |=================   | (87/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,102: Importing AVC-H264: |=================   | (88/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,103: Importing AVC-H264: |=================   | (89/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,111: Importing AVC-H264: |==================  | (90/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,115: Importing AVC-H264: |==================  | (91/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,116: Importing AVC-H264: |==================  | (92/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,118: Importing AVC-H264: |==================  | (93/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,121: Importing AVC-H264: |==================  | (94/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,124: Importing AVC-H264: |=================== | (95/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,127: Importing AVC-H264: |=================== | (96/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,129: Importing AVC-H264: |=================== | (97/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,133: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,145: Importing AVC-H264: |=================== | (99/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,147: 
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,151: AVC Import results: 772 samples - Slices: 13 I 759 P 0 B - 0 SEI - 13 IDR
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,152: Saving to videos/2017_Oct_27/NaborisOrchestrator/15_49_28.mp4: 0.500 secs Interleaving
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,153: ISO File Writing: |                    | (01/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,154: ISO File Writing: |                    | (02/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,154: ISO File Writing: |                    | (03/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,155: ISO File Writing: |                    | (04/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,156: ISO File Writing: |=                   | (05/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,157: ISO File Writing: |=                   | (06/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,157: ISO File Writing: |=                   | (07/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,158: ISO File Writing: |=                   | (08/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,160: ISO File Writing: |=                   | (09/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,161: ISO File Writing: |==                  | (10/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,162: ISO File Writing: |==                  | (11/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,163: ISO File Writing: |==                  | (12/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,163: ISO File Writing: |==                  | (13/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,164: ISO File Writing: |==                  | (14/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,165: ISO File Writing: |===                 | (15/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,165: ISO File Writing: |===                 | (16/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,166: ISO File Writing: |===                 | (17/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,167: ISO File Writing: |===                 | (18/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,168: ISO File Writing: |===                 | (19/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,169: ISO File Writing: |====                | (20/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,170: ISO File Writing: |====                | (21/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,170: ISO File Writing: |====                | (22/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,171: ISO File Writing: |====                | (23/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,171: ISO File Writing: |====                | (24/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,172: ISO File Writing: |=====               | (25/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,173: ISO File Writing: |=====               | (26/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,173: ISO File Writing: |=====               | (27/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,174: ISO File Writing: |=====               | (28/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,175: ISO File Writing: |=====               | (29/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,175: ISO File Writing: |======              | (30/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,176: ISO File Writing: |======              | (31/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,177: ISO File Writing: |======              | (32/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,177: ISO File Writing: |======              | (33/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,178: ISO File Writing: |======              | (34/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,179: ISO File Writing: |=======             | (35/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,179: ISO File Writing: |=======             | (36/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,180: ISO File Writing: |=======             | (37/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,181: ISO File Writing: |=======             | (38/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,181: ISO File Writing: |=======             | (39/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,182: ISO File Writing: |========            | (40/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,183: ISO File Writing: |========            | (41/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,183: ISO File Writing: |========            | (42/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,184: ISO File Writing: |========            | (43/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,185: ISO File Writing: |========            | (44/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,186: ISO File Writing: |=========           | (45/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,186: ISO File Writing: |=========           | (46/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,187: ISO File Writing: |=========           | (47/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,188: ISO File Writing: |=========           | (48/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,188: ISO File Writing: |=========           | (49/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,189: ISO File Writing: |==========          | (50/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,190: ISO File Writing: |==========          | (51/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,190: ISO File Writing: |==========          | (52/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,191: ISO File Writing: |==========          | (53/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,192: ISO File Writing: |==========          | (54/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,193: ISO File Writing: |===========         | (55/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,193: ISO File Writing: |===========         | (56/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,194: ISO File Writing: |===========         | (57/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,195: ISO File Writing: |===========         | (58/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,195: ISO File Writing: |===========         | (59/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,196: ISO File Writing: |============        | (60/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,197: ISO File Writing: |============        | (61/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,198: ISO File Writing: |============        | (62/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,198: ISO File Writing: |============        | (63/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,200: ISO File Writing: |============        | (64/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,200: ISO File Writing: |=============       | (65/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,202: ISO File Writing: |=============       | (66/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,202: ISO File Writing: |=============       | (67/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,203: ISO File Writing: |=============       | (68/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,204: ISO File Writing: |=============       | (69/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,205: ISO File Writing: |==============      | (70/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,205: ISO File Writing: |==============      | (71/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,206: ISO File Writing: |==============      | (72/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,206: ISO File Writing: |==============      | (73/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,207: ISO File Writing: |==============      | (74/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,208: ISO File Writing: |===============     | (75/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,208: ISO File Writing: |===============     | (76/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,209: ISO File Writing: |===============     | (77/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,210: ISO File Writing: |===============     | (78/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,210: ISO File Writing: |===============     | (79/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,211: ISO File Writing: |================    | (80/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,211: ISO File Writing: |================    | (81/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,212: ISO File Writing: |================    | (82/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,212: ISO File Writing: |================    | (83/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,213: ISO File Writing: |================    | (84/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,214: ISO File Writing: |=================   | (85/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,214: ISO File Writing: |=================   | (86/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,215: ISO File Writing: |=================   | (87/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,215: ISO File Writing: |=================   | (88/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,216: ISO File Writing: |=================   | (89/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,216: ISO File Writing: |==================  | (90/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,217: ISO File Writing: |==================  | (91/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,218: ISO File Writing: |==================  | (92/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,218: ISO File Writing: |==================  | (93/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,219: ISO File Writing: |==================  | (94/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,220: ISO File Writing: |=================== | (95/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,220: ISO File Writing: |=================== | (96/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,221: ISO File Writing: |=================== | (97/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,221: ISO File Writing: |=================== | (98/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,222: ISO File Writing: |=================== | (99/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:55,223: 
[PiCamera @ picamera.py:189][DEBUG] 2017-10-27 15:49:55,225: Conversion complete! Removing temp file: 'videos/2017_Oct_27/NaborisOrchestrator/15_49_28.mp4.h264'
[PiCamera @ picamera.py:194][INFO] 2017-10-27 15:49:55,227: Wrote video to 'videos/2017_Oct_27/NaborisOrchestrator/15_49_28.mp4.h264'
